Median Age,Population,Household Income,Per Capita Income,Name,Zip_Codes
40.2,1536.0,61354.0,29875.0,ZCTA5 52640,52640
39.2,12008.0,51480.0,26984.0,ZCTA5 52641,52641
49.2,368.0,71875.0,34238.0,ZCTA5 52644,52644
44.2,3245.0,62238.0,27453.0,ZCTA5 52645,52645
39.4,350.0,46750.0,25710.0,ZCTA5 52646,52646
35.5,168.0,59375.0,25292.0,ZCTA5 52647,52647
45.1,935.0,48359.0,29605.0,ZCTA5 52649,52649
45.6,645.0,55125.0,25861.0,ZCTA5 52650,52650
37.4,771.0,42813.0,21721.0,ZCTA5 52651,52651
43.8,3312.0,59405.0,30684.0,ZCTA5 52653,52653
36.1,1765.0,55625.0,23306.0,ZCTA5 52654,52654
40.8,4447.0,47896.0,25281.0,ZCTA5 52655,52655
49.2,2374.0,64298.0,35631.0,ZCTA5 52656,52656
34.6,66.0,55417.0,22412.0,ZCTA5 52657,52657
56.3,776.0,58325.0,30644.0,ZCTA5 52658,52658
44.0,1443.0,50500.0,26489.0,ZCTA5 52659,52659
70.5,150.0,45313.0,23047.0,ZCTA5 52660,52660
37.5,93.0,57321.0,22098.0,ZCTA5 52701,52701
44.4,867.0,64174.0,30067.0,ZCTA5 52720,52720
41.5,763.0,64083.0,36941.0,ZCTA5 52721,52721
41.0,36626.0,77221.0,40157.0,ZCTA5 52722,52722
43.1,5090.0,83846.0,36394.0,ZCTA5 52726,52726
43.2,353.0,64750.0,47655.0,ZCTA5 52727,52727
41.0,1075.0,51667.0,24223.0,ZCTA5 52728,52728
49.1,830.0,64135.0,29598.0,ZCTA5 52729,52729
43.7,4868.0,50801.0,31169.0,ZCTA5 52730,52730
50.0,730.0,60000.0,26771.0,ZCTA5 52731,52731
42.4,27227.0,43761.0,26377.0,ZCTA5 52732,52732
42.0,472.0,59519.0,21585.0,ZCTA5 52737,52737
37.9,3775.0,47656.0,22796.0,ZCTA5 52738,52738
39.2,690.0,36563.0,18074.0,ZCTA5 52739,52739
39.0,7822.0,62917.0,31196.0,ZCTA5 52742,52742
54.6,469.0,55972.0,35880.0,ZCTA5 52745,52745
47.9,944.0,73214.0,33248.0,ZCTA5 52746,52746
42.6,1951.0,61638.0,30957.0,ZCTA5 52747,52747
35.1,10218.0,66926.0,29348.0,ZCTA5 52748,52748
32.1,1221.0,78646.0,27268.0,ZCTA5 52749,52749
45.2,545.0,82500.0,32539.0,ZCTA5 52750,52750
40.1,995.0,68281.0,26008.0,ZCTA5 52751,52751
46.5,485.0,53125.0,26428.0,ZCTA5 52752,52752
41.1,5511.0,88769.0,45534.0,ZCTA5 52753,52753
49.9,1384.0,61157.0,32542.0,ZCTA5 52754,52754
39.1,2074.0,69728.0,29194.0,ZCTA5 52755,52755
45.7,2162.0,89188.0,38646.0,ZCTA5 52756,52756
37.7,219.0,48125.0,22742.0,ZCTA5 52757,52757
39.1,215.0,69286.0,26223.0,ZCTA5 52758,52758
46.6,403.0,56875.0,29353.0,ZCTA5 52760,52760
37.9,30401.0,55714.0,28127.0,ZCTA5 52761,52761
49.4,394.0,46094.0,30412.0,ZCTA5 52765,52765
52.4,865.0,57414.0,30842.0,ZCTA5 52766,52766
59.2,246.0,92115.0,46002.0,ZCTA5 52767,52767
42.9,1558.0,63125.0,29589.0,ZCTA5 52768,52768
47.1,681.0,62000.0,28712.0,ZCTA5 52769,52769
40.8,4979.0,61161.0,27767.0,ZCTA5 52772,52772
44.1,2289.0,59402.0,31067.0,ZCTA5 52773,52773
40.2,114.0,53750.0,27433.0,ZCTA5 52774,52774
35.0,4807.0,58615.0,26797.0,ZCTA5 52776,52776
39.2,1351.0,57500.0,24767.0,ZCTA5 52777,52777
39.0,4479.0,57014.0,30039.0,ZCTA5 52778,52778
34.8,1037.0,25263.0,25538.0,ZCTA5 52801,52801
37.2,10574.0,37859.0,19882.0,ZCTA5 52802,52802
33.5,22882.0,48909.0,26384.0,ZCTA5 52803,52803
38.1,27373.0,50305.0,24660.0,ZCTA5 52804,52804
35.8,28018.0,53086.0,25621.0,ZCTA5 52806,52806
39.2,14824.0,58051.0,36258.0,ZCTA5 52807,52807
44.9,1954.0,72206.0,34313.0,ZCTA5 53001,53001
36.1,2384.0,85478.0,34219.0,ZCTA5 53002,53002
43.8,158.0,55500.0,27969.0,ZCTA5 53003,53003
38.1,3256.0,77989.0,32098.0,ZCTA5 53004,53004
44.9,19898.0,97202.0,47564.0,ZCTA5 53005,53005
43.2,1723.0,74107.0,31958.0,ZCTA5 53006,53006
42.9,1847.0,41925.0,27729.0,ZCTA5 53007,53007
46.0,7511.0,63509.0,30661.0,ZCTA5 53010,53010
45.7,2341.0,72500.0,35652.0,ZCTA5 53011,53011
45.8,18639.0,88844.0,46514.0,ZCTA5 53012,53012
41.9,3342.0,68938.0,31815.0,ZCTA5 53013,53013
44.3,8000.0,61834.0,30743.0,ZCTA5 53014,53014
41.7,2598.0,67740.0,30579.0,ZCTA5 53015,53015
42.2,377.0,51250.0,24007.0,ZCTA5 53016,53016
48.2,5621.0,106577.0,50107.0,ZCTA5 53017,53017
46.7,7983.0,97482.0,50968.0,ZCTA5 53018,53018
47.8,1874.0,61053.0,30966.0,ZCTA5 53019,53019
50.3,3720.0,63167.0,38183.0,ZCTA5 53020,53020
42.1,5018.0,82750.0,36869.0,ZCTA5 53021,53021
42.4,19216.0,79230.0,40310.0,ZCTA5 53022,53022
37.2,2488.0,68750.0,20167.0,ZCTA5 53023,53023
42.3,16812.0,75592.0,39412.0,ZCTA5 53024,53024
42.0,22578.0,68701.0,31799.0,ZCTA5 53027,53027
43.0,20927.0,91435.0,48099.0,ZCTA5 53029,53029
-666666666.0,0.0,-666666666.0,-666666666.0,ZCTA5 53031,53031
39.1,4843.0,62800.0,30929.0,ZCTA5 53032,53032
50.3,5101.0,92620.0,48854.0,ZCTA5 53033,53033
42.0,1697.0,62708.0,28111.0,ZCTA5 53034,53034
41.4,2415.0,64414.0,29615.0,ZCTA5 53035,53035
35.6,3078.0,75179.0,31136.0,ZCTA5 53036,53036
39.7,9529.0,74327.0,34962.0,ZCTA5 53037,53037
37.6,4282.0,75000.0,32474.0,ZCTA5 53038,53038
44.9,4595.0,57800.0,25610.0,ZCTA5 53039,53039
41.6,8005.0,70938.0,33448.0,ZCTA5 53040,53040
42.7,6806.0,58583.0,28270.0,ZCTA5 53042,53042
45.2,2381.0,79063.0,44384.0,ZCTA5 53044,53044
47.1,21292.0,100438.0,57585.0,ZCTA5 53045,53045
46.3,1132.0,56771.0,31889.0,ZCTA5 53046,53046
45.5,41.0,126250.0,104368.0,ZCTA5 53047,53047
38.7,3177.0,51725.0,27384.0,ZCTA5 53048,53048
38.8,2952.0,83191.0,31779.0,ZCTA5 53049,53049
44.5,6808.0,54806.0,26203.0,ZCTA5 53050,53050
43.8,36431.0,76944.0,40281.0,ZCTA5 53051,53051
48.6,1621.0,67174.0,32634.0,ZCTA5 53057,53057
45.0,3519.0,92792.0,54398.0,ZCTA5 53058,53058
48.2,1863.0,69886.0,34363.0,ZCTA5 53059,53059
43.5,5212.0,54509.0,27126.0,ZCTA5 53061,53061
44.7,1664.0,67333.0,30840.0,ZCTA5 53063,53063
43.2,2299.0,64342.0,31941.0,ZCTA5 53065,53065
42.3,34677.0,86343.0,42878.0,ZCTA5 53066,53066
55.1,731.0,115568.0,48335.0,ZCTA5 53069,53069
40.8,5040.0,62956.0,28608.0,ZCTA5 53070,53070
43.9,25102.0,82032.0,49282.0,ZCTA5 53072,53072
44.8,14567.0,60744.0,31953.0,ZCTA5 53073,53073
39.9,13014.0,64446.0,30995.0,ZCTA5 53074,53074
46.6,3111.0,68304.0,32785.0,ZCTA5 53075,53075
43.5,3543.0,103000.0,42682.0,ZCTA5 53076,53076
46.0,1701.0,69934.0,34688.0,ZCTA5 53078,53078
47.1,1420.0,71797.0,31542.0,ZCTA5 53079,53079
36.3,5831.0,59545.0,30544.0,ZCTA5 53080,53080
37.3,42496.0,44181.0,22979.0,ZCTA5 53081,53081
41.5,20344.0,67704.0,31984.0,ZCTA5 53083,53083
46.1,11301.0,55579.0,32297.0,ZCTA5 53085,53085
39.7,8391.0,78796.0,37751.0,ZCTA5 53086,53086
35.1,434.0,57865.0,25878.0,ZCTA5 53088,53088
40.5,19341.0,87106.0,39703.0,ZCTA5 53089,53089
39.9,21972.0,66385.0,30592.0,ZCTA5 53090,53090
47.2,1829.0,62333.0,30182.0,ZCTA5 53091,53091
49.5,21212.0,96627.0,63352.0,ZCTA5 53092,53092
42.0,2022.0,80938.0,33427.0,ZCTA5 53093,53093
36.7,19139.0,49514.0,25055.0,ZCTA5 53094,53094
44.1,27201.0,63157.0,35975.0,ZCTA5 53095,53095
44.4,5757.0,107667.0,60436.0,ZCTA5 53097,53097
43.6,11690.0,54760.0,27608.0,ZCTA5 53098,53098
49.6,3772.0,86809.0,44141.0,ZCTA5 53103,53103
49.2,5186.0,71462.0,36122.0,ZCTA5 53104,53104
43.8,29215.0,66699.0,32616.0,ZCTA5 53105,53105
50.3,3257.0,68673.0,32031.0,ZCTA5 53108,53108
42.5,18683.0,49882.0,26046.0,ZCTA5 53110,53110
37.1,2948.0,63190.0,26410.0,ZCTA5 53114,53114
40.4,16180.0,53868.0,26769.0,ZCTA5 53115,53115
48.1,7367.0,79577.0,38145.0,ZCTA5 53118,53118
42.7,5643.0,87553.0,37206.0,ZCTA5 53119,53119
43.1,9530.0,66815.0,32003.0,ZCTA5 53120,53120
39.7,18597.0,65065.0,30472.0,ZCTA5 53121,53121
48.0,6127.0,113750.0,63296.0,ZCTA5 53122,53122
58.1,1837.0,78971.0,53641.0,ZCTA5 53125,53125
43.7,7314.0,77393.0,34928.0,ZCTA5 53126,53126
38.1,8973.0,56057.0,23288.0,ZCTA5 53128,53128
43.8,14248.0,64622.0,34507.0,ZCTA5 53129,53129
44.7,7754.0,71393.0,40313.0,ZCTA5 53130,53130
42.2,35795.0,76548.0,37977.0,ZCTA5 53132,53132
45.8,1637.0,75893.0,34079.0,ZCTA5 53137,53137
41.7,2699.0,78831.0,36096.0,ZCTA5 53139,53139
32.8,29355.0,38486.0,21895.0,ZCTA5 53140,53140
39.1,31700.0,66607.0,32067.0,ZCTA5 53142,53142
34.6,24311.0,45286.0,23290.0,ZCTA5 53143,53143
35.0,27268.0,55414.0,27310.0,ZCTA5 53144,53144
46.5,7930.0,83586.0,41348.0,ZCTA5 53146,53146
43.7,16797.0,60943.0,35348.0,ZCTA5 53147,53147
43.4,19627.0,86899.0,37193.0,ZCTA5 53149,53149
44.0,25294.0,85744.0,39263.0,ZCTA5 53150,53150
47.6,31719.0,76772.0,43166.0,ZCTA5 53151,53151
48.1,2411.0,90250.0,41654.0,ZCTA5 53153,53153
37.9,35588.0,70530.0,36246.0,ZCTA5 53154,53154
41.4,2979.0,57989.0,28194.0,ZCTA5 53156,53156
42.9,16936.0,76851.0,37959.0,ZCTA5 53158,53158
24.8,781.0,51579.0,23383.0,ZCTA5 53167,53167
42.7,8521.0,74088.0,34078.0,ZCTA5 53168,53168
34.7,2529.0,61228.0,28931.0,ZCTA5 53170,53170
40.5,21185.0,51484.0,26579.0,ZCTA5 53172,53172
41.7,8378.0,64920.0,25516.0,ZCTA5 53177,53177
49.2,2810.0,60298.0,29565.0,ZCTA5 53178,53178
35.1,6930.0,68199.0,28934.0,ZCTA5 53179,53179
41.2,7450.0,65168.0,34917.0,ZCTA5 53181,53181
43.0,9606.0,66572.0,31510.0,ZCTA5 53182,53182
44.1,2797.0,99095.0,48037.0,ZCTA5 53183,53183
38.9,4317.0,51377.0,24120.0,ZCTA5 53184,53184
43.3,18935.0,86729.0,38224.0,ZCTA5 53185,53185
35.1,33793.0,57423.0,30109.0,ZCTA5 53186,53186
40.2,35524.0,66359.0,35172.0,ZCTA5 53188,53188
39.7,26093.0,87062.0,38219.0,ZCTA5 53189,53189
22.4,19401.0,43339.0,19747.0,ZCTA5 53190,53190
47.9,2798.0,63190.0,34973.0,ZCTA5 53191,53191
-666666666.0,50.0,-666666666.0,,ZCTA5 53192,53192
57.4,108.0,52125.0,26704.0,ZCTA5 53195,53195
30.6,24641.0,52441.0,53995.0,ZCTA5 53202,53202
28.7,1403.0,66161.0,64960.0,ZCTA5 53203,53203
28.9,38892.0,28218.0,14430.0,ZCTA5 53204,53204
28.0,9646.0,23125.0,12359.0,ZCTA5 53205,53205
30.7,23827.0,22877.0,12529.0,ZCTA5 53206,53206
36.7,37208.0,58646.0,30868.0,ZCTA5 53207,53207
31.0,30354.0,31592.0,20378.0,ZCTA5 53208,53208
33.9,45583.0,33395.0,20313.0,ZCTA5 53209,53209
30.2,26837.0,34516.0,17842.0,ZCTA5 53210,53210
28.2,35747.0,60195.0,38702.0,ZCTA5 53211,53211
30.4,31408.0,33597.0,21992.0,ZCTA5 53212,53212
35.8,27197.0,73308.0,42017.0,ZCTA5 53213,53213
36.1,35248.0,44343.0,25282.0,ZCTA5 53214,53214
30.2,62134.0,35803.0,14963.0,ZCTA5 53215,53215
35.2,33707.0,34977.0,19293.0,ZCTA5 53216,53216
43.3,29418.0,100262.0,57193.0,ZCTA5 53217,53217
28.9,42430.0,37692.0,16634.0,ZCTA5 53218,53218
38.6,34432.0,52468.0,27824.0,ZCTA5 53219,53219
41.2,26118.0,48523.0,28320.0,ZCTA5 53220,53220
36.8,40945.0,50645.0,25719.0,ZCTA5 53221,53221
35.7,26328.0,52811.0,28393.0,ZCTA5 53222,53222
40.8,29435.0,45973.0,24296.0,ZCTA5 53223,53223
31.3,21607.0,46766.0,22762.0,ZCTA5 53224,53224
31.9,26070.0,42665.0,20648.0,ZCTA5 53225,53225
37.3,19137.0,71121.0,38596.0,ZCTA5 53226,53226
38.8,23763.0,48613.0,28638.0,ZCTA5 53227,53227
44.4,15162.0,61839.0,34486.0,ZCTA5 53228,53228
21.9,15376.0,14920.0,10865.0,ZCTA5 53233,53233
47.2,9172.0,41719.0,29235.0,ZCTA5 53235,53235
57.4,194.0,-666666666.0,18316.0,ZCTA5 53295,53295
41.3,32737.0,58134.0,31793.0,ZCTA5 53402,53402
35.0,26209.0,43411.0,24194.0,ZCTA5 53403,53403
28.4,15614.0,35013.0,17392.0,ZCTA5 53404,53404
36.8,24727.0,52978.0,25786.0,ZCTA5 53405,53405
45.0,26582.0,64478.0,33394.0,ZCTA5 53406,53406
29.0,264.0,-666666666.0,28242.0,ZCTA5 53501,53501
41.9,2408.0,51701.0,27719.0,ZCTA5 53502,53502
40.2,1984.0,55655.0,25286.0,ZCTA5 53503,53503
43.2,2017.0,51500.0,28333.0,ZCTA5 53504,53504
42.6,441.0,62321.0,38225.0,ZCTA5 53505,53505
45.6,1020.0,42396.0,26364.0,ZCTA5 53506,53506
36.7,2255.0,81406.0,35498.0,ZCTA5 53507,53507
39.7,5407.0,82778.0,36463.0,ZCTA5 53508,53508
39.0,1459.0,60302.0,26456.0,ZCTA5 53510,53510
37.7,48721.0,43055.0,21916.0,ZCTA5 53511,53511
48.1,2180.0,67454.0,38499.0,ZCTA5 53515,53515
43.9,2343.0,66098.0,30817.0,ZCTA5 53516,53516
44.7,1791.0,76447.0,36564.0,ZCTA5 53517,53517
44.2,1376.0,47981.0,24068.0,ZCTA5 53518,53518
46.6,6474.0,57227.0,26548.0,ZCTA5 53520,53520
44.2,3763.0,85305.0,38001.0,ZCTA5 53521,53521
41.7,1103.0,55952.0,26609.0,ZCTA5 53522,53522
47.2,4817.0,78705.0,39691.0,ZCTA5 53523,53523
39.3,4054.0,65718.0,26304.0,ZCTA5 53525,53525
44.1,573.0,52589.0,31302.0,ZCTA5 53526,53526
37.5,10945.0,92882.0,38074.0,ZCTA5 53527,53527
41.6,5977.0,86301.0,40595.0,ZCTA5 53528,53528
35.8,2063.0,80625.0,35590.0,ZCTA5 53529,53529
37.7,4527.0,54375.0,26236.0,ZCTA5 53530,53530
40.1,4532.0,79421.0,34497.0,ZCTA5 53531,53531
37.9,14747.0,78401.0,35901.0,ZCTA5 53532,53532
41.7,7211.0,62128.0,33826.0,ZCTA5 53533,53533
42.4,11942.0,65915.0,30886.0,ZCTA5 53534,53534
37.7,8872.0,65262.0,29864.0,ZCTA5 53536,53536
51.0,749.0,48917.0,25898.0,ZCTA5 53537,53537
41.8,18836.0,55340.0,30673.0,ZCTA5 53538,53538
44.1,276.0,36364.0,19692.0,ZCTA5 53540,53540
46.6,900.0,63833.0,34067.0,ZCTA5 53541,53541
40.2,1739.0,53750.0,27612.0,ZCTA5 53543,53543
50.5,698.0,67813.0,38214.0,ZCTA5 53544,53544
39.0,22845.0,49359.0,28104.0,ZCTA5 53545,53545
40.3,31128.0,62500.0,29921.0,ZCTA5 53546,53546
39.7,18553.0,50724.0,26308.0,ZCTA5 53548,53548
42.5,10303.0,54603.0,26967.0,ZCTA5 53549,53549
43.4,1166.0,60000.0,24084.0,ZCTA5 53550,53550
42.2,8453.0,69227.0,31765.0,ZCTA5 53551,53551
37.9,534.0,42500.0,22556.0,ZCTA5 53553,53553
34.5,1240.0,54500.0,22242.0,ZCTA5 53554,53554
45.8,8356.0,73913.0,38164.0,ZCTA5 53555,53555
45.1,2550.0,48125.0,26982.0,ZCTA5 53556,53556
52.4,342.0,47188.0,25879.0,ZCTA5 53557,53557
42.5,11638.0,90333.0,40739.0,ZCTA5 53558,53558
41.8,6129.0,71498.0,29955.0,ZCTA5 53559,53559
41.4,3639.0,67357.0,33766.0,ZCTA5 53560,53560
52.8,1795.0,73194.0,45604.0,ZCTA5 53561,53561
40.0,25508.0,79240.0,53809.0,ZCTA5 53562,53562
40.0,10958.0,69955.0,33167.0,ZCTA5 53563,53563
44.8,4798.0,57798.0,30213.0,ZCTA5 53565,53565
42.8,15122.0,50778.0,28539.0,ZCTA5 53566,53566
36.9,1386.0,56500.0,29416.0,ZCTA5 53569,53569
44.6,2610.0,64904.0,33186.0,ZCTA5 53570,53570
37.0,302.0,98929.0,34242.0,ZCTA5 53571,53571
39.1,10688.0,74087.0,34009.0,ZCTA5 53572,53572
43.2,3070.0,46250.0,22913.0,ZCTA5 53573,53573
43.3,3868.0,74181.0,35239.0,ZCTA5 53574,53574
41.6,16211.0,92274.0,40711.0,ZCTA5 53575,53575
39.6,2277.0,59565.0,26797.0,ZCTA5 53576,53576
42.3,1437.0,62266.0,30811.0,ZCTA5 53577,53577
40.6,6418.0,67034.0,33114.0,ZCTA5 53578,53578
40.0,1790.0,56250.0,26041.0,ZCTA5 53579,53579
40.6,550.0,56875.0,24486.0,ZCTA5 53580,53580
44.2,10193.0,47500.0,25286.0,ZCTA5 53581,53581
46.0,1092.0,57750.0,27607.0,ZCTA5 53582,53582
42.9,5888.0,70152.0,33504.0,ZCTA5 53583,53583
37.7,2284.0,50365.0,25650.0,ZCTA5 53585,53585
44.6,2226.0,53750.0,27123.0,ZCTA5 53586,53586
47.3,1194.0,55313.0,30074.0,ZCTA5 53587,53587
49.5,3978.0,60377.0,33391.0,ZCTA5 53588,53588
41.6,20178.0,71051.0,35686.0,ZCTA5 53589,53589
35.3,39227.0,72317.0,33510.0,ZCTA5 53590,53590
38.4,22659.0,99578.0,51072.0,ZCTA5 53593,53593
43.6,5069.0,75306.0,32453.0,ZCTA5 53594,53594
41.8,18723.0,98519.0,43870.0,ZCTA5 53597,53597
40.1,2486.0,74244.0,42476.0,ZCTA5 53598,53598
27.6,52.0,31528.0,14792.0,ZCTA5 53599,53599
-666666666.0,26.0,-666666666.0,,ZCTA5 53702,53702
24.2,31370.0,36631.0,30470.0,ZCTA5 53703,53703
36.1,45528.0,55758.0,32145.0,ZCTA5 53704,53704
37.0,25066.0,65385.0,44307.0,ZCTA5 53705,53705
19.0,6265.0,12333.0,4014.0,ZCTA5 53706,53706
37.0,47712.0,74725.0,41089.0,ZCTA5 53711,53711
29.6,23097.0,38843.0,23681.0,ZCTA5 53713,53713
38.0,16835.0,56148.0,28453.0,ZCTA5 53714,53714
22.0,14246.0,30019.0,18480.0,ZCTA5 53715,53715
41.5,18481.0,67268.0,36611.0,ZCTA5 53716,53716
37.4,12512.0,77609.0,50638.0,ZCTA5 53717,53717
37.7,12700.0,75225.0,38522.0,ZCTA5 53718,53718
30.8,31705.0,77514.0,42261.0,ZCTA5 53719,53719
23.3,5869.0,40712.0,35014.0,ZCTA5 53726,53726
-666666666.0,0.0,-666666666.0,-666666666.0,ZCTA5 53792,53792
48.7,903.0,49643.0,23831.0,ZCTA5 53801,53801
66.3,27.0,15417.0,18185.0,ZCTA5 53802,53802
44.7,1198.0,49554.0,28283.0,ZCTA5 53803,53803
38.1,1362.0,49107.0,23135.0,ZCTA5 53804,53804
41.9,5156.0,40714.0,23444.0,ZCTA5 53805,53805
49.9,1745.0,49688.0,24175.0,ZCTA5 53806,53806
40.5,4781.0,63396.0,28703.0,ZCTA5 53807,53807
40.3,1201.0,54779.0,24568.0,ZCTA5 53808,53808
33.3,4285.0,56714.0,24845.0,ZCTA5 53809,53809
47.7,380.0,53333.0,29209.0,ZCTA5 53810,53810
45.4,3263.0,59770.0,27344.0,ZCTA5 53811,53811
39.9,5809.0,51250.0,25811.0,ZCTA5 53813,53813
36.5,829.0,51250.0,19870.0,ZCTA5 53816,53816
41.3,142.0,48472.0,23148.0,ZCTA5 53817,53817
23.4,16126.0,46345.0,20618.0,ZCTA5 53818,53818
45.7,2386.0,55583.0,27809.0,ZCTA5 53820,53820
45.9,8287.0,46345.0,24446.0,ZCTA5 53821,53821
29.2,577.0,47500.0,20557.0,ZCTA5 53825,53825
37.0,1195.0,49375.0,22844.0,ZCTA5 53826,53826
41.5,269.0,68750.0,25302.0,ZCTA5 53827,53827
41.8,14627.0,49606.0,26867.0,ZCTA5 53901,53901
50.8,3095.0,35324.0,22664.0,ZCTA5 53910,53910
36.7,1328.0,79118.0,31560.0,ZCTA5 53911,53911
41.3,20319.0,48556.0,27332.0,ZCTA5 53913,53913
42.0,22647.0,50706.0,26396.0,ZCTA5 53916,53916
40.2,2663.0,66161.0,28661.0,ZCTA5 53919,53919
54.7,384.0,53438.0,28879.0,ZCTA5 53920,53920
47.9,908.0,66458.0,34856.0,ZCTA5 53922,53922
33.4,2241.0,63594.0,22950.0,ZCTA5 53923,53923
44.4,1465.0,52375.0,24182.0,ZCTA5 53924,53924
39.9,7916.0,66218.0,32038.0,ZCTA5 53925,53925
28.5,1642.0,53669.0,20209.0,ZCTA5 53926,53926
32.3,122.0,64500.0,23984.0,ZCTA5 53928,53928
46.3,2581.0,50272.0,26214.0,ZCTA5 53929,53929
43.1,1349.0,56435.0,25915.0,ZCTA5 53930,53930
32.2,235.0,66364.0,27098.0,ZCTA5 53931,53931
38.3,2470.0,67222.0,30743.0,ZCTA5 53932,53932
39.9,4482.0,52865.0,20096.0,ZCTA5 53933,53933
52.7,4472.0,36775.0,21049.0,ZCTA5 53934,53934
36.9,309.0,51250.0,23627.0,ZCTA5 53935,53935
40.7,2529.0,45152.0,13982.0,ZCTA5 53936,53936
36.8,1086.0,54615.0,21308.0,ZCTA5 53937,53937
48.8,261.0,48438.0,24829.0,ZCTA5 53939,53939
43.2,3039.0,57083.0,27334.0,ZCTA5 53941,53941
41.1,1072.0,52500.0,26922.0,ZCTA5 53943,53943
42.7,2005.0,47022.0,24820.0,ZCTA5 53944,53944
44.6,4545.0,54735.0,25964.0,ZCTA5 53946,53946
51.5,144.0,47857.0,29169.0,ZCTA5 53947,53947
45.5,8101.0,48117.0,25283.0,ZCTA5 53948,53948
51.8,5823.0,46298.0,25497.0,ZCTA5 53949,53949
45.3,5570.0,52526.0,23787.0,ZCTA5 53950,53950
41.2,2338.0,50819.0,25739.0,ZCTA5 53951,53951
51.9,3257.0,49744.0,30610.0,ZCTA5 53952,53952
38.3,239.0,40893.0,20410.0,ZCTA5 53953,53953
43.9,6841.0,66358.0,30869.0,ZCTA5 53954,53954
46.0,5606.0,73808.0,36518.0,ZCTA5 53955,53955
41.9,3314.0,55153.0,26453.0,ZCTA5 53956,53956
37.8,13903.0,56525.0,26873.0,ZCTA5 53959,53959
41.9,3515.0,64507.0,30722.0,ZCTA5 53960,53960
46.2,831.0,63162.0,30735.0,ZCTA5 53961,53961
39.2,13918.0,55799.0,24548.0,ZCTA5 53963,53963
43.0,3673.0,49390.0,23638.0,ZCTA5 53964,53964
45.3,10219.0,49247.0,27763.0,ZCTA5 53965,53965
43.5,2292.0,48125.0,26495.0,ZCTA5 53968,53968
53.3,363.0,54375.0,25487.0,ZCTA5 53969,53969
45.9,7684.0,54426.0,28756.0,ZCTA5 54001,54001
36.7,6441.0,63342.0,30132.0,ZCTA5 54002,54002
44.4,896.0,75208.0,31408.0,ZCTA5 54003,54003
40.8,2401.0,51850.0,24873.0,ZCTA5 54004,54004
41.0,3076.0,56645.0,26661.0,ZCTA5 54005,54005
49.0,676.0,46850.0,26772.0,ZCTA5 54006,54006
38.7,1208.0,56591.0,26872.0,ZCTA5 54007,54007
40.3,2535.0,69310.0,29980.0,ZCTA5 54009,54009
49.9,34.0,-666666666.0,30797.0,ZCTA5 54010,54010
40.9,6663.0,72659.0,32508.0,ZCTA5 54011,54011
41.8,3394.0,56958.0,28029.0,ZCTA5 54013,54013
46.6,2087.0,72500.0,34491.0,ZCTA5 54014,54014
36.0,3537.0,74071.0,32990.0,ZCTA5 54015,54015
39.4,31491.0,89518.0,43330.0,ZCTA5 54016,54016
37.6,17229.0,69575.0,33138.0,ZCTA5 54017,54017
41.1,6848.0,61198.0,29986.0,ZCTA5 54020,54020
41.9,6644.0,83858.0,36330.0,ZCTA5 54021,54021
31.9,22898.0,67107.0,32017.0,ZCTA5 54022,54022
35.4,4091.0,82500.0,33427.0,ZCTA5 54023,54023
48.5,4796.0,50735.0,28280.0,ZCTA5 54024,54024
35.3,7450.0,75943.0,30405.0,ZCTA5 54025,54025
41.1,1925.0,59405.0,29192.0,ZCTA5 54026,54026
43.4,1001.0,69583.0,28611.0,ZCTA5 54027,54027
43.3,2281.0,53250.0,27146.0,ZCTA5 54028,54028
45.5,1458.0,115417.0,50004.0,ZCTA5 54082,54082
43.4,2666.0,66597.0,32399.0,ZCTA5 54101,54101
57.5,796.0,35469.0,22980.0,ZCTA5 54102,54102
55.3,476.0,44219.0,24177.0,ZCTA5 54103,54103
60.4,1153.0,40842.0,24097.0,ZCTA5 54104,54104
38.8,5479.0,62955.0,26379.0,ZCTA5 54106,54106
40.8,3641.0,57634.0,26378.0,ZCTA5 54107,54107
36.6,5542.0,65916.0,27650.0,ZCTA5 54110,54110
50.2,2322.0,60357.0,27123.0,ZCTA5 54111,54111
41.8,2334.0,51620.0,25769.0,ZCTA5 54112,54112
42.6,3533.0,67863.0,30718.0,ZCTA5 54113,54113
51.9,5211.0,44273.0,26078.0,ZCTA5 54114,54114
36.2,45217.0,73278.0,33662.0,ZCTA5 54115,54115
32.1,826.0,40721.0,16414.0,ZCTA5 54119,54119
57.7,231.0,45833.0,23124.0,ZCTA5 54120,54120
51.0,3122.0,50491.0,30567.0,ZCTA5 54121,54121
34.3,237.0,65313.0,28730.0,ZCTA5 54123,54123
49.0,3456.0,45962.0,25396.0,ZCTA5 54124,54124
56.5,508.0,33125.0,29926.0,ZCTA5 54125,54125
37.7,3881.0,69375.0,29787.0,ZCTA5 54126,54126
41.4,59.0,-666666666.0,15424.0,ZCTA5 54127,54127
46.1,1628.0,52321.0,24717.0,ZCTA5 54128,54128
45.9,3167.0,60318.0,33440.0,ZCTA5 54129,54129
37.7,25589.0,64663.0,30693.0,ZCTA5 54130,54130
32.1,3229.0,38906.0,18660.0,ZCTA5 54135,54135
37.7,6323.0,48268.0,25093.0,ZCTA5 54136,54136
45.5,1054.0,56324.0,31765.0,ZCTA5 54137,54137
59.7,846.0,47578.0,30390.0,ZCTA5 54138,54138
